Ticker&Date, BandWidth, BoilUpper, close, BoilLower, BoilPercent,divergence,signal,macd,divergence%,rsi,sma60,sma20,sma5,mfi,stochK,stochD,lastTradeDate
PSCD20170909,2.545,52.9455,52.25,50.4005,0.726719056974,0.2045,-0.4719,-0.2674,0.00391387559809,49.6138,53.1845,51.673,52.262,61.4482,83.2599,87.4106,1504877400
CCC.V20170909,0.0234,0.0857,0.070000000298,0.0623,0.329059841796,-0.0011,0.0053,0.0042,-0.0157142856474,52.0006,0.0565,0.074,0.074,80.5927,0.0,16.6667,1504877400
EXD20170909,0.3236,11.7248,11.720000267,11.4012,0.985167697864,0.0174,0.0329,0.0504,0.0014846416044,61.1431,11.5077,11.563,11.666,65.8878,92.8573,88.4237,1504877400
VONG20170909,4.586,127.6965,126.709999084,123.1105,0.78488859234,0.173,0.4324,0.6054,0.00136532239957,59.27,124.4097,125.4035,126.79,64.2892,83.22,85.2608,1504877400
GGS.V20170909,0.0586,0.2433,0.259999990463,0.1847,1.28498277241,0.0062,-0.0043,0.0019,0.0238461547208,70.5771,0.2318,0.214,0.228,45.1,100.0,72.2222,1504877400
ICB20170909,0.1976,18.3353,18.2800006866,18.1377,0.720145175332,0.0056,0.0122,0.0178,0.000306345721534,54.5913,18.2257,18.2365,18.28,80.3466,69.5653,73.3611,1504877400
BHV20170909,0.7422,18.9606,18.5599994659,18.2184,0.460252581437,-0.0117,0.0834,0.0717,-0.000630387949174,51.8094,18.2872,18.5895,18.532,64.9286,85.3657,90.2438,1504877400
SCM20170909,0.5204,13.8432,13.3000001907,13.3228,-0.0438120854442,-0.0307,-0.0186,-0.0493,-0.00230827064359,39.6766,13.6055,13.583,13.45,45.8353,7.4074,8.6094,1504877400
KSBI20170909,1.8836,32.5238,30.7000007629,30.6402,0.0317481221806,-0.2539,0.4996,0.2457,-0.00827035810066,45.4923,28.9643,31.582,31.278,18.7421,3.7314,18.6567,1504877400
XAG.V20170909,0.008,0.03,0.0250000003725,0.022,0.375000046566,0.0003,-0.0008,-0.0006,0.0119999998212,43.0018,0.0297,0.026,0.028,85.5791,50.0,66.6667,1504877400
JAX.V20170909,0.1876,0.4291,0.389999985695,0.2415,0.791577748907,0.0062,0.0173,0.0235,0.0158974364806,63.6376,0.3026,0.3353,0.39,22.7926,100.0,100.0,1504877400
CUO.V20170909,0.0088,0.0439,0.0399999991059,0.0351,0.556818080219,-0.0001,0.001,0.0009,-0.00250000005588,57.7915,0.0362,0.0395,0.04,0.0,0.0,33.3333,1504877400
RTG.TO20170909,0.032,0.152,0.119999997318,0.12,-8.38190315766e-08,-0.0023,-0.0023,-0.0047,-0.0191666670951,8.7548,0.1403,0.136,0.124,0.0,0.0,0.0,1504877400
WGF.V20170909,0.0214,0.0932,0.0799999982119,0.0718,0.383177486536,-0.0004,0.0012,0.0008,-0.00500000011176,52.6964,0.0765,0.0825,0.08,0.0,0.0,0.0,1504877400
CBS.V20170909,0.024,0.04,0.019999999553,0.016,0.16666664804,-0.0011,0.0006,-0.0005,-0.0550000012293,40.4178,0.025,0.028,0.024,80.4469,0.0,0.0,1504877400
XIA.V20170909,0.016,0.09,0.0900000035763,0.074,1.00000022352,0.0016,-0.0006,0.001,0.0177777770714,79.4474,0.0877,0.082,0.088,100.0,100.0,100.0,1504877400
NNX.V20170909,0.0161,0.0283,0.0149999996647,0.0122,0.173913022654,-0.0006,-0.002,-0.0026,-0.0400000008941,0.0,0.0234,0.0202,0.015,0.0,0.0,0.0,1504877400
TYP.V20170909,0.0174,0.0912,0.0799999982119,0.0738,0.356321736314,-0.0003,-0.0002,-0.0005,-0.00375000008382,47.7307,0.0812,0.0825,0.08,0.0,50.0,33.3333,1504877400
DXJS20170909,1.3972,40.7321,39.9900016785,39.3349,0.468867505344,-0.0147,0.0475,0.0329,-0.000367591882546,48.4946,39.9985,40.0335,40.122,68.072,40.9091,46.5368,1504877400
VUI.V20170909,0.0622,0.1716,0.135000005364,0.1094,0.411575648946,-0.0001,-0.0043,-0.0044,-0.000740740711306,46.7516,0.1441,0.1405,0.135,62.0987,40.0,40.0,1504877400
SGE.V20170909,0.1592,1.9436,1.89999997616,1.7844,0.726130503506,0.0085,-0.0163,-0.0077,0.00447368426666,64.325,1.8963,1.864,1.868,10.3947,100.0,100.0,1504877400
PSCH20170909,6.0652,89.2881,88.8799972534,83.2229,0.932714049564,0.4188,0.2856,0.7045,0.00471197134273,66.6066,86.599,86.2555,88.532,94.7397,91.6835,90.6402,1504877400
ASG20170909,0.1908,5.0359,4.96999979019,4.8451,0.654611059705,0.0034,0.0005,0.0039,0.000684104656646,51.3016,4.9635,4.9405,4.974,68.8927,55.5554,56.8518,1504877400
CIZ20170909,0.6975,33.6799,33.6899986267,32.9824,1.01447831786,0.0223,0.0824,0.1048,0.000661917509914,60.132,33.0403,33.3312,33.522,57.3621,52.6315,51.7335,1504877400
IAF20170909,0.3918,6.3734,6.28000020981,5.9816,0.76161360339,0.0083,0.015,0.0233,0.0013216560068,55.316,6.1705,6.1775,6.248,59.373,94.737,83.0942,1504877400
PHI.V20170909,0.0804,0.1747,0.109999999404,0.0943,0.195273624427,-0.0062,0.0035,-0.0027,-0.056363636669,35.8507,0.1112,0.1345,0.112,27.0728,0.0,0.0,1504877400
HCT20170909,2411.5556,15510.7778,14400.0,13099.2222,0.539393659429,108.9249,-285.3539,-176.4291,0.00756422916667,48.4009,15318.3333,14305.0,14400.0,50.5869,86.6667,77.037,1504877400
DAX20170909,1.354,29.931,30.0440006256,28.577,1.08345688745,0.0985,0.0825,0.181,0.00327852476198,66.1912,29.13,29.254,29.6744,64.5981,94.5902,95.9061,1504877400
HRC.V20170909,0.016,0.02,0.00999999977648,0.004,0.37499998603,0.0002,-0.0026,-0.0024,0.020000000447,29.5693,0.0183,0.012,0.01,0.0,0.0,0.0,1504877400
NCBS20170909,3.2062,55.2486,53.7700004578,52.0424,0.538831157683,-0.0069,0.0421,0.0352,-0.000128324343338,49.8509,54.0237,53.6455,54.058,68.2542,38.4134,29.993,1504877400
QQXT20170909,2.0614,47.0887,46.6100006104,45.0273,0.767779475285,0.1288,-0.0544,0.0744,0.00276335546693,54.6482,46.4277,46.058,46.726,81.2026,81.3187,87.912,1504877400
JTA20170909,0.301,13.1265,13.1099996567,12.8255,0.945181583645,0.0108,-0.0046,0.0061,0.000823798648576,54.4281,13.0087,12.976,13.052,57.407,68.1817,52.5518,1504877400
CII20170909,0.576,15.3705,15.2100000381,14.7945,0.721354232894,0.0178,0.0225,0.0404,0.00117028270581,53.5245,15.0838,15.0825,15.252,64.378,68.3334,69.8677,1504877400
VEF.TO20170909,0.6712,39.4556,39.0999984741,38.7844,0.47020034881,0.0172,-0.0604,-0.0432,0.000439897715377,47.7556,39.3218,39.12,39.182,55.1303,51.7239,61.3026,1504877400
OCEL20170909,0.056,0.1,0.0649999976158,0.044,0.374999957425,0.0001,-0.0069,-0.0068,0.00153846159489,7.7076,0.0844,0.072,0.065,0.0,0.0,0.0,1504877400
MHI.V20170909,0.1038,0.3284,0.319999992847,0.2246,0.919075075602,0.0058,0.009,0.0148,0.0181250004051,72.8919,0.2555,0.2765,0.32,100.0,100.0,100.0,1504877400
PCI.V20170909,0.1066,0.6323,0.660000026226,0.5257,1.25985015221,0.0047,0.0137,0.0184,0.00712121183824,81.6044,0.5483,0.579,0.61,52.1181,100.0,73.3333,1504877400
NBR.V20170909,0.2534,0.3827,0.230000004172,0.1293,0.397395438723,-0.0031,-0.0151,-0.0183,-0.0134782606251,43.7731,0.2482,0.256,0.212,0.7075,50.0,24.359,1504877400
QGR.V20170909,0.0142,0.0386,0.0299999993294,0.0244,0.394366149961,0.0004,0.0001,0.0005,0.0133333336314,42.5622,0.0345,0.0315,0.036,46.0432,0.0,33.3333,1504877400
LIR.V20170909,0.0692,0.2046,0.20000000298,0.1354,0.933526054628,0.0046,0.0054,0.01,0.0229999996573,98.1357,0.162,0.17,0.2,100.0,100.0,100.0,1504877400
UGD.V20170909,0.0544,0.2817,0.270000010729,0.2273,0.784926667809,0.002,-0.001,0.001,0.00740740711306,54.3591,0.2675,0.2545,0.258,43.4447,80.0,60.0,1504877400
CWM.V20170909,0.0324,0.1042,0.0799999982119,0.0718,0.253086364564,-0.0016,-0.0003,-0.0019,-0.020000000447,40.639,0.0881,0.088,0.08,19.4419,0.0,0.0,1504877400
IPKW20170909,1.6346,34.9119,34.7700004578,33.2773,0.913190051244,0.0317,0.3105,0.3421,0.000911705481238,66.4359,33.2166,34.0946,34.604,69.9673,91.8964,84.8097,1504877400
ROT.V20170909,0.0799,0.2167,0.194999992847,0.1368,0.728410423623,0.0034,0.0027,0.0062,0.0174358980754,62.3388,0.181,0.1767,0.191,87.1993,13.5593,12.4294,1504877400
BAY.V20170909,0.0265,0.168,0.15000000596,0.1415,0.320754941904,-0.0008,0.0032,0.0024,-0.00533333312141,48.5627,0.1466,0.1548,0.155,35.7984,20.0,30.0,1504877400
SPF.V20170909,0.0366,0.1943,0.189999997616,0.1577,0.88251359606,0.0027,-0.0003,0.0025,0.0142105264941,65.9504,0.1857,0.176,0.19,100.0,100.0,100.0,1504877400
FRI.V20170909,0.019,0.056,0.0500000007451,0.037,0.684210565529,-0.0008,0.0014,0.0006,-0.0159999997616,65.6677,0.0383,0.0465,0.042,85.7339,100.0,33.3333,1504877400
AGD20170909,0.2476,10.3598,10.3100004196,10.1122,0.798870838517,0.014,-0.0263,-0.0123,0.00135790489139,51.1897,10.3235,10.236,10.306,75.485,51.3515,52.6728,1504877400
APN.V20170909,0.0271,0.1693,0.159999996424,0.1422,0.6568264363,0.0017,-0.0074,-0.0057,0.0106250002375,50.5329,0.1766,0.1558,0.154,35.4962,80.0,53.3333,1504877400
CRB.V20170909,0.0338,0.1199,0.109999999404,0.0861,0.707100574081,0.001,0.0027,0.0037,0.00909090914017,55.6107,0.0998,0.103,0.114,59.8716,50.0,50.0,1504877400
WML.V20170909,0.2352,1.9071,1.67999994755,1.6719,0.0344385524996,-0.0176,-0.0121,-0.0297,-0.0104761908033,39.6952,1.773,1.7895,1.714,44.3494,24.0,29.7949,1504877400
FIGY20170909,6.6862,157.9541,158.070007324,151.2679,1.01733530619,0.4365,0.279,0.7155,0.00276143467941,63.6678,154.2933,154.611,156.826,81.1233,95.0378,95.9698,1504877400
ACWI20170909,1.7954,67.9177,67.6900024414,66.1223,0.873177253763,0.0734,0.1462,0.2195,0.00108435510936,59.2473,66.6305,67.02,67.57,57.7414,92.7275,90.5112,1504877400
ELN.V20170909,0.025,0.0415,0.0299999993294,0.0165,0.539999973178,0.0008,0.0007,0.0016,0.0266666672627,50.6311,0.0292,0.029,0.036,76.3324,50.0,66.6667,1504877400
MDO.V20170909,0.0071,0.0943,0.0949999988079,0.0872,1.0985913814,0.0008,-0.0033,-0.0026,0.00842105273725,53.4698,0.1001,0.0908,0.091,100.0,100.0,33.3333,1504877400
VAN.V20170909,0.0214,0.1032,0.0900000035763,0.0818,0.383177737209,0.0006,-0.0061,-0.0055,0.00666666640176,41.7931,0.1187,0.0925,0.088,22.9829,50.0,33.3333,1504877400
TSN.V20170909,0.4402,0.8291,0.850000023842,0.3889,1.04747847306,0.0265,0.0716,0.0981,0.0311764697138,73.5888,0.4322,0.609,0.768,96.1186,90.0,91.6667,1504877400
SEN.TO20170909,0.0945,0.3645,0.360000014305,0.27,0.952381103758,0.0044,0.0057,0.0101,0.0122222217366,64.508,0.3123,0.3172,0.344,93.3805,100.0,87.8788,1504877400
CFO20170909,1.0045,44.6522,44.3199996948,43.6477,0.669287899277,0.0316,-0.0377,-0.0061,0.000712996394801,51.6198,44.2922,44.15,44.3252,53.1243,68.3761,63.3904,1504877400
PLY.V20170909,0.0154,0.0672,0.0599999986589,0.0518,0.532467445383,0.0008,-0.0018,-0.0011,0.0133333336314,48.1386,0.068,0.0595,0.062,63.1782,50.0,50.0,1504877400
GRF20170909,0.2682,7.9466,7.78999996185,7.6784,0.416107240317,0.0007,-0.0411,-0.0404,8.98587937648e-05,46.3379,7.8793,7.8125,7.764,30.4387,73.6842,59.2553,1504877400
VSYM20170909,0.0007,0.003,0.00319999991916,0.0023,1.28571417023,0.0,0.0001,0.0001,0.0,69.6688,0.0024,0.0026,0.0027,74.7945,78.5714,76.1905,1504877400
DTT20170909,1899.5368,10984.7684,9940.0,9085.2316,0.449987807554,-18.7669,-247.8611,-266.628,-0.00188801810865,48.0524,10474.1667,10035.0,9556.0,96.4235,91.5493,46.5658,1504877400
CBG.V20170909,0.0241,0.0793,0.0599999986589,0.0552,0.199170068834,-0.001,-0.0018,-0.0029,-0.0166666670392,37.1538,0.0717,0.0672,0.06,43.4297,25.0,25.0,1504877400
EEA20170909,0.2908,9.5434,9.51000022888,9.2526,0.885145216237,0.0112,0.0151,0.0263,0.00117770764779,57.3933,9.378,9.398,9.48,68.6582,66.6667,58.1196,1504877400
GTC.V20170909,0.019,0.036,0.019999999553,0.017,0.157894713314,-0.0004,-0.0006,-0.001,-0.020000000447,39.1303,0.0278,0.0265,0.026,23.6533,0.0,33.3333,1504877400
GSH.V20170909,0.0296,0.1243,0.109999999404,0.0947,0.516891871755,0.0017,-0.0044,-0.0027,0.0154545455383,43.0055,0.1253,0.1095,0.114,54.8673,50.0,83.3333,1504877400
AXQ.V20170909,0.019,0.036,0.0299999993294,0.017,0.684210491024,0.0007,-0.0016,-0.0009,0.0233333338549,62.6857,0.0288,0.0265,0.026,77.2403,100.0,100.0,1504877400
LJ.V20170909,0.0471,0.1913,0.159999996424,0.1442,0.335456399654,-0.0019,-0.0015,-0.0034,-0.0118750002654,47.2594,0.1644,0.1678,0.155,9.6304,33.3333,11.1111,1504877400
AVRN20170909,0.0102,0.0383,0.035000000149,0.0281,0.676470602844,-0.0005,0.0018,0.0013,-0.0142857142249,58.4575,0.0274,0.0332,0.031,97.8208,76.9231,25.641,1504877400
KWEB20170909,3.3638,57.3879,56.5099983215,54.0241,0.739014900271,-0.0609,0.8829,0.822,-0.00107768539743,57.8405,52.4941,55.706,56.472,51.645,81.7518,86.8374,1504877400
XKE20170909,4.9152,10.1861,4.0,5.2709,-0.258565266927,-0.4487,-0.1846,-0.6333,-0.112175,8.1402,7.883,7.7285,6.16,4.2047,7.9681,10.2052,1504877400
ELY.V20170909,0.0424,0.1497,0.129999995232,0.1073,0.535377246029,-0.0001,0.0049,0.0047,-0.000769230797446,52.5365,0.121,0.1285,0.136,70.8701,33.3333,33.3333,1504877400
NNA.V20170909,0.032,0.14,0.119999997318,0.108,0.374999916181,-0.0007,-0.0004,-0.001,-0.00583333346372,45.7922,0.1222,0.124,0.12,0.0,0.0,0.0,1504877400
BEX.V20170909,0.0254,0.0812,0.0599999986589,0.0558,0.165354277909,-0.0007,-0.003,-0.0037,-0.0116666669274,36.688,0.0741,0.0685,0.062,37.1539,25.0,30.0,1504877400
OCN.V20170909,0.0393,0.3524,0.34999999404,0.3131,0.938931146044,0.0004,0.0075,0.0079,0.00114285716232,60.8128,0.3083,0.3328,0.34,69.3987,100.0,94.4444,1504877400
CAPE20170909,3.711,110.247,109.629997253,106.536,0.833736796933,0.1975,0.1343,0.3318,0.00180151422921,58.9798,108.2393,108.3915,109.526,75.6333,88.2352,87.1895,1504877400
TUF.V20170909,0.0228,0.0799,0.070000000298,0.0571,0.565789486755,0.0013,-0.0016,-0.0003,0.0185714284924,48.7588,0.0805,0.0685,0.074,52.3846,50.0,50.0,1504877400
IGD20170909,0.4884,7.9317,7.76000022888,7.4433,0.64844436708,0.0053,0.0437,0.049,0.000682989670577,54.9611,7.6253,7.6875,7.78,77.4573,66.6667,73.0159,1504877400
CBE.V20170909,0.012,0.025,0.019999999553,0.013,0.58333329608,0.0002,-0.0002,0.0,0.0100000002235,53.5634,0.0192,0.019,0.02,62.3853,100.0,100.0,1504877400
RDU.V20170909,0.0198,0.1254,0.109999999404,0.1056,0.222222192119,-0.0007,-0.0006,-0.0013,-0.00636363639812,45.3443,0.1163,0.1155,0.11,16.0023,50.0,50.0,1504877400
CSL.V20170909,0.031,0.147,0.129999995232,0.116,0.451612749407,0.001,-0.0016,-0.0006,0.00769230797446,47.1679,0.1397,0.1315,0.134,31.1391,50.0,70.8333,1504877400
FDUS20170909,0.6636,16.5918,15.9300003052,15.9282,0.00271293727514,-0.0217,-0.1312,-0.1529,-0.0013622096412,37.2436,16.6198,16.26,16.102,53.8548,31.1828,29.4596,1504877400
TOE.V20170909,0.0236,0.0568,0.0500000007451,0.0332,0.71186443835,0.0004,0.0018,0.0022,0.00799999988079,57.6625,0.0418,0.045,0.048,18.1816,50.0,50.0,1504877400
SRI.V20170909,0.0198,0.0554,0.0500000007451,0.0356,0.727272764902,0.0006,0.0011,0.0017,0.0119999998212,60.0709,0.0458,0.0455,0.05,100.0,100.0,100.0,1504877400
JMLP20170909,0.5164,8.5212,8.27999973297,8.0048,0.532919699789,0.0442,-0.1368,-0.0926,0.00533816442336,40.0723,8.7653,8.263,8.388,64.5588,57.971,69.5652,1504877400
SMO.V20170909,0.0559,0.1617,0.15000000596,0.1058,0.790697781046,0.0016,0.0036,0.0052,0.0106666662428,65.4995,0.1274,0.1338,0.146,40.5058,100.0,88.5714,1504877400
HEI.V20170909,0.0142,0.0356,0.0299999993294,0.0214,0.605633755595,0.0004,-0.0002,0.0002,0.0133333336314,55.5353,0.0295,0.0285,0.03,9.0404,100.0,100.0,1504877400
MRU.TO20170909,4.1246,43.5178,39.7599983215,39.3932,0.0889294286799,-0.1936,-0.516,-0.7096,-0.0048692154973,28.7417,42.33,41.4555,39.946,21.8479,26.9972,26.087,1504877400
NVT.V20170909,0.019,0.101,0.0799999982119,0.082,-0.105263252007,-0.0003,-0.0026,-0.003,-0.00375000008382,18.8644,0.0988,0.0915,0.088,0.0,0.0,0.0,1504877400
GNF.V20170909,0.054,0.2055,0.165000006557,0.1515,0.250000121417,-0.0003,-0.0041,-0.0044,-0.00181818174593,41.8038,0.1893,0.1785,0.173,12.9296,12.5,26.1905,1504877400
SVG.V20170909,0.032,0.102,0.10000000149,0.07,0.937500046566,0.0008,0.0058,0.0066,0.00799999988079,60.7207,0.067,0.086,0.092,72.1122,100.0,88.8889,1504877400
QCLN20170909,1.1076,18.9828,18.6200008392,17.8752,0.67244568367,0.0481,0.0027,0.0508,0.00258324370741,52.6956,18.4417,18.429,18.732,72.5006,66.3717,73.1563,1504877400
ASPU20170909,1.6082,6.8426,7.09999990463,5.2344,1.16005466026,0.1666,-0.1038,0.0628,0.0234647890476,68.1014,6.5281,6.0385,6.51,55.4142,94.086,91.4619,1504877400
NVI.V20170909,0.0322,0.1366,0.119999997318,0.1044,0.484471966391,0.0005,0.0022,0.0027,0.0041666667598,49.132,0.1163,0.1205,0.129,78.489,33.3333,41.6667,1504877400
FLUG20170909,0.0908,0.3134,0.25,0.2226,0.301762114537,-0.0002,-0.0136,-0.0138,-0.0008,0.0,0.2943,0.268,0.25,0.0,0.0,0.0,1504877400
DXGE20170909,0.859,30.5462,30.3799991608,29.6872,0.806518231393,0.0606,-0.08,-0.0194,0.00199473343233,54.2562,30.431,30.1167,30.232,24.0888,89.2856,92.6644,1504877400
BLR.V20170909,0.0198,0.0794,0.0599999986589,0.0596,0.0202019524695,-0.0014,-0.0002,-0.0017,-0.0233333338549,25.9414,0.0673,0.0695,0.064,0.0,0.0,0.0,1504877400
IDE20170909,0.3824,15.1847,15.029999733,14.8023,0.595449092498,0.0263,-0.0865,-0.0602,0.00174983369709,45.4549,15.3428,14.9935,15.09,53.3061,44.7368,60.6639,1504877400
NNP.V20170909,0.016,0.18,0.180000007153,0.164,1.00000044703,0.0015,0.0,0.0015,0.0083333330022,92.3685,0.175,0.172,0.178,100.0,100.0,100.0,1504877400
ARH.V20170909,0.0268,0.0679,0.0599999986589,0.0411,0.705223830556,0.0014,-0.0003,0.0011,0.0233333338549,53.6399,0.0613,0.0545,0.062,75.0159,50.0,50.0,1504877400
KTP20170909,0.7258,17.2864,16.5100002289,16.5606,-0.0697158599038,-0.0337,-0.1434,-0.1771,-0.002041187131,38.0388,17.2582,16.9235,16.74,49.7447,47.5862,56.7816,1504877400
ADZ.V20170909,0.0406,0.1488,0.104999996722,0.1082,-0.0788178147354,-0.0017,-0.0071,-0.0087,-0.016190476696,32.97,0.1465,0.1285,0.115,32.5669,22.2222,31.6498,1504877400
DXPS20170909,0.5658,24.5579,24.2399997711,23.9921,0.438140281227,-0.001,0.0196,0.0187,-4.12541258021e-05,47.9231,24.25,24.275,24.334,64.4746,41.5094,57.0463,1504877400
KBSF20170909,0.4314,2.0447,1.98000001907,1.6133,0.850023224556,0.0546,-0.1387,-0.0841,0.0275757573101,48.579,2.3842,1.829,1.964,67.1721,78.0822,76.2557,1504877400
SQD.V20170909,0.0436,0.1908,0.180000007153,0.1472,0.752293742031,0.0031,-0.0039,-0.0008,0.0172222215379,52.8109,0.1883,0.169,0.176,54.1366,87.5,91.6667,1504877400
CCI20170909,7.644,109.424,106.489997864,101.78,0.616169265276,-0.1287,1.5642,1.4355,-0.00120856420867,59.6943,101.8307,105.602,106.706,53.5311,49.0405,51.4977,1504877400
NIR.V20170909,0.1908,0.5304,0.5,0.3396,0.840670859539,0.0098,0.0167,0.0265,0.0196,93.0589,0.4137,0.435,0.5,100.0,100.0,100.0,1504877400
SGQ.TO20170909,0.0478,0.2524,0.219999998808,0.2046,0.322175707278,0.0015,-0.0126,-0.0111,0.00681818185513,23.2045,0.2675,0.2285,0.22,0.0,0.0,0.0,1504877400
FSY.TO20170909,0.0366,0.1543,0.129999995232,0.1177,0.336065443487,-0.0001,0.0018,0.0017,-0.000769230797446,46.711,0.1328,0.136,0.14,24.0089,0.0,33.3333,1504877400
VRB.V20170909,0.0408,0.1444,0.129999995232,0.1036,0.647058706658,0.0012,0.0005,0.0016,0.00923076956935,56.212,0.1222,0.124,0.13,61.9729,66.6667,66.6667,1504877400
CMFN20170909,0.376,10.148,9.75,9.772,-0.0585106382979,-0.0137,-0.0584,-0.0721,-0.00140512820513,37.5504,10.0998,9.96,9.88,41.4949,25.0,28.8377,1504877400
PTE.V20170909,0.1582,1.1531,1.09000003338,0.9949,0.601138011243,0.0025,0.008,0.0104,0.00229357791142,51.2737,1.0792,1.074,1.09,59.3059,40.0,54.5098,1504877400
BOR.V20170909,0.006,0.0175,0.0149999996647,0.0115,0.583333277454,0.0001,0.0002,0.0002,0.00666666681568,54.0675,0.014,0.0145,0.015,62.069,100.0,100.0,1504877400
WIZD20170909,0.0455,0.2045,0.209999993443,0.159,1.12087897678,0.0026,0.003,0.0056,0.0123809527675,61.1567,0.1783,0.1818,0.193,50.8652,100.0,96.4158,1504877400
BEL.V20170909,0.0286,0.0773,0.070000000298,0.0487,0.744755255176,0.0004,0.0012,0.0016,0.00571428568996,57.3083,0.0643,0.063,0.066,89.1275,100.0,33.3333,1504877400
MFS.V20170909,0.0131,0.0408,0.0250000003725,0.0277,-0.206106841792,-0.0008,0.001,0.0002,-0.0319999995232,29.294,0.0322,0.0342,0.033,35.9682,0.0,33.3333,1504877400
SXE.V20170909,0.0146,0.0393,0.0299999993294,0.0247,0.363013652702,0.0,-0.0026,-0.0025,0.0,37.0255,0.0372,0.032,0.03,3.1745,50.0,50.0,1504877400
UAE20170909,0.6126,17.9549,17.8339996338,17.3423,0.802643868412,0.0124,0.0606,0.0731,0.000695301124516,58.9094,17.4676,17.6486,17.8088,86.8148,93.4543,96.5923,1504877400
NID20170909,0.3892,13.7176,13.6199998856,13.3284,0.749228894037,0.0051,0.0408,0.046,0.000374449342353,57.2231,13.4407,13.523,13.59,61.7021,55.8822,58.9375,1504877400
MAXD20170909,0.0005,0.0014,0.0010000000475,0.0009,0.200000094995,0.0,-0.0001,-0.0001,0.0,39.1808,0.0016,0.0012,0.001,34.5589,20.0,20.0,1504877400
ZF20170909,0.7474,12.9912,12.8299999237,12.2438,0.784318870359,0.0159,0.0975,0.1134,0.001239282938,61.7406,12.406,12.6175,12.826,73.6952,75.0,79.5455,1504877400
REG.V20170909,1.0484,2.7662,2.26999998093,1.7178,0.526707345409,-0.0305,0.1586,0.1281,-0.0134361234609,55.9553,1.7995,2.242,2.242,64.4358,29.3103,21.2644,1504877400
PFLT20170909,0.31,14.336,14.220000267,14.026,0.625807312996,-0.0006,0.0075,0.0069,-4.21940920347e-05,51.0081,14.1927,14.181,14.204,62.1175,39.2858,37.3376,1504877400
CZICF20170909,0.0516,0.1738,0.159999996424,0.1222,0.732558070227,0.0023,0.0054,0.0077,0.0143750003213,56.8846,0.1385,0.148,0.166,81.3401,40.0,53.3333,1504877400
VCF20170909,0.655,15.5385,15.1400003433,14.8835,0.391603577592,-0.0058,-0.0563,-0.0621,-0.000383091140586,47.0781,15.2313,15.211,15.102,19.2934,23.5295,21.5687,1504877400
GMO.TO20170909,0.1092,0.5941,0.560000002384,0.4849,0.687728959562,0.0002,0.0128,0.013,0.000357142855622,66.5674,0.508,0.5395,0.56,100.0,100.0,100.0,1504877400
QMC.V20170909,0.0221,0.1143,0.10000000149,0.0922,0.352941243897,0.0001,-0.0006,-0.0004,0.000999999985099,45.0236,0.103,0.1033,0.105,47.5925,16.6667,38.8889,1504877400
TIN.V20170909,0.0263,0.0649,0.0500000007451,0.0386,0.433460104375,-0.0008,0.0016,0.0008,-0.0159999997616,48.9143,0.0465,0.0518,0.05,84.7594,0.0,0.0,1504877400
WLV.V20170909,0.016,0.09,0.0799999982119,0.074,0.374999888241,-0.0011,0.0031,0.002,-0.0137500003073,50.1246,0.0725,0.082,0.08,11.5332,0.0,0.0,1504877400
PSEC20170909,1.6572,7.9821,6.80000019073,6.3249,0.28668850515,-0.0066,-0.3117,-0.3183,-0.00097058820807,30.1012,7.812,7.1535,6.772,31.2246,32.5,29.6612,1504877400
TY20170909,0.6082,25.2121,25.0499992371,24.6039,0.733474575897,0.0067,0.0704,0.0771,0.000267465078006,55.3345,24.6977,24.908,25.05,61.5314,93.4363,86.1038,1504877400
PPP.V20170909,0.0195,0.155,0.15000000596,0.1355,0.743590049255,0.0001,0.0039,0.004,0.000666666640176,70.5514,0.1357,0.1453,0.15,100.0,100.0,100.0,1504877400
CKK.V20170909,0.016,0.036,0.0299999993294,0.02,0.62499995809,-0.0004,0.0002,-0.0001,-0.0133333336314,53.7013,0.0273,0.028,0.026,48.526,100.0,33.3333,1504877400
SDE.V20170909,0.012,0.017,0.00999999977648,0.005,0.41666664804,0.0003,-0.0023,-0.002,0.0300000006706,0.0,0.017,0.011,0.01,0.0,0.0,0.0,1504877400
COP.TO20170909,0.0228,0.1449,0.129999995232,0.1221,0.346491018931,-0.0016,0.0032,0.0016,-0.0123076927591,50.6168,0.1203,0.1335,0.13,51.5362,50.0,33.3333,1504877400
RG.V20170909,0.024,0.084,0.070000000298,0.06,0.416666679084,-0.0009,0.0019,0.001,-0.0128571428024,51.975,0.0615,0.072,0.068,32.2516,50.0,33.3333,1504877400
QQQX20170909,0.8574,22.1267,21.8199996948,21.2693,0.642290290208,0.0362,-0.0323,0.0039,0.0016590284375,49.6145,21.887,21.698,21.912,57.4355,64.5161,68.8172,1504877400
CMB.V20170909,0.0214,0.0982,0.0900000035763,0.0768,0.616822597022,0.0005,0.0006,0.0011,0.0055555553348,51.8629,0.09,0.0875,0.092,75.8605,50.0,50.0,1504877400
HISP20170909,0.022,0.1048,0.097999997437,0.0828,0.690908974409,0.0003,0.0016,0.002,0.00306122456986,54.0,0.0904,0.0938,0.0976,50.4104,95.8333,98.6111,1504877400
CACH20170909,0.001,0.0017,0.00109999999404,0.0007,0.39999999404,0.0,0.0,0.0,0.0,45.7297,0.0013,0.0012,0.0014,0.0,0.0,0.0,1504877400
